"","logFC","logCPM","F","PValue","FDR","Significant"
"ENSG00000102547.19",-2.01003275436893,4.2611557596765,152.444622179004,2.19235001918798e-30,3.44442547459089e-28,TRUE
"ENSG00000168079.17",-3.27142313485365,3.44469195119924,151.266706294823,3.42075540959154e-30,5.30884552956852e-28,TRUE
"ENSG00000069011.16",-2.21542609719433,6.68667617929105,150.349183548124,4.8312500623138e-30,7.40752871000066e-28,TRUE
"ENSG00000167779.9",-2.28369370091666,4.5816339194334,150.097850273225,5.31255013010918e-30,8.0485134471154e-28,TRUE
"ENSG00000118985.16",-1.55157251262016,5.73898001668766,149.971744923113,5.57187226035844e-30,8.34207604533194e-28,TRUE
"ENSG00000144063.4",-2.54396391730103,4.03236092600481,148.580035824457,9.43682849073337e-30,1.39643115550085e-27,TRUE
"ENSG00000124299.15",-1.3638309336416,6.36321111015689,148.093019290499,1.13478116815648e-29,1.65991093631717e-27,TRUE
"ENSG00000140961.14",-1.83812293222173,3.15398703033741,147.712699991422,1.31169332104917e-29,1.89688740950815e-27,TRUE
"ENSG00000211899.10",-3.54927454667561,10.1447294067519,147.525392266995,1.40747176054825e-29,1.99016506941523e-27,TRUE
"ENSG00000141504.12",-1.22883662401084,4.58357876581071,145.872010047188,2.63867904683311e-29,3.61073436021486e-27,TRUE
"ENSG00000155090.15",-1.30431687545677,6.73112560397049,145.523463439081,3.01316869407114e-29,4.07931753199461e-27,TRUE
"ENSG00000087008.16",-1.03039620762556,4.2897071248137,144.891814145593,3.83324830526519e-29,5.13493872976893e-27,TRUE
"ENSG00000137193.14",-1.57811847117247,5.89490144522713,144.810668831049,3.95369968882159e-29,5.24112314999411e-27,TRUE
"ENSG00000136826.15",-1.79664901797776,6.88263733702792,144.706605263953,4.11376974542676e-29,5.39709626601041e-27,TRUE
"ENSG00000108924.14",-2.86275499731912,3.44245278552955,143.527896515761,6.45602744752236e-29,8.21594052971695e-27,TRUE
"ENSG00000175662.18",-1.33616941130602,6.01044747199649,143.262663774933,7.14043714218736e-29,8.99695079915607e-27,TRUE
"ENSG00000167074.15",-1.51137823901665,4.27960299329029,142.926192193597,8.12115302047159e-29,1.01323326802472e-26,TRUE
"ENSG00000100412.17",-1.04099625032151,6.75850682371753,142.080072461172,1.12281459695506e-28,1.37932315146552e-26,TRUE
"ENSG00000211895.5",-3.53643680807697,11.9307211739802,142.069859558728,1.12721678259008e-28,1.37932315146552e-26,TRUE
"ENSG00000068383.19",-1.21300577530711,4.95524319888908,140.723313684716,1.88946979186119e-28,2.26728120323904e-26,TRUE
"ENSG00000100612.14",-1.33346183928151,5.34656420458121,140.700186169387,1.90632632992753e-28,2.26728120323904e-26,TRUE
"ENSG00000013583.10",-1.35547120614705,5.05880001426676,139.414146468428,3.12570015473426e-28,3.64932662102277e-26,TRUE
"ENSG00000178573.7",-1.64625277079288,5.84051597461764,138.237534972506,4.91863948862007e-28,5.63915370560172e-26,TRUE
"ENSG00000137726.17",-2.38012162119954,3.26494711228842,138.002566458612,5.3887320868842e-28,6.12294683372217e-26,TRUE
"ENSG00000163295.5",-4.30248516401896,4.37381297193105,137.31766844718,7.01799364137251e-28,7.83429711229005e-26,TRUE
"ENSG00000136689.19",-2.95910376805365,7.07469249397236,137.218710647858,7.28894676608728e-28,8.06601187349798e-26,TRUE
"ENSG00000186115.13",-3.83761660755582,2.92996339304672,137.104449715048,7.65746969340624e-28,8.40077235502481e-26,TRUE
"ENSG00000138678.11",-2.04788607501742,3.37355893880995,136.862314054239,8.36842580947477e-28,9.10227238045948e-26,TRUE
"ENSG00000179094.16",-1.81394702153631,6.14862875043634,136.400109816851,1.00031080605892e-27,1.07880977270389e-25,TRUE
"ENSG00000278196.3",-3.41762255574321,5.90845685379414,135.787970899198,1.26783374937808e-27,1.35583632727609e-25,TRUE
"ENSG00000130234.12",-3.27250551404049,2.97341709647585,134.965957462472,1.74853053791238e-27,1.85431663545608e-25,TRUE
"ENSG00000164120.14",-2.61552960012448,6.34231668558156,134.76566260908,1.88452844847779e-27,1.98202554010979e-25,TRUE
"ENSG00000186594.14",-1.37457224630331,3.92414436920534,134.406070989837,2.16712850488205e-27,2.24218515066089e-25,TRUE
"ENSG00000157379.14",-1.27012262386312,4.23511576414769,134.072770719733,2.46633553221553e-27,2.53117628894958e-25,TRUE
"ENSG00000240382.3",-3.60565571961545,5.19400534504071,133.81358858972,2.7276976729372e-27,2.75497464966657e-25,TRUE
"ENSG00000189077.11",-1.16246190296156,5.06038598093095,133.728593291974,2.81932582124091e-27,2.82509766937888e-25,TRUE
"ENSG00000071205.12",-1.73260778371161,4.42597451214557,132.630967973926,4.32166969101578e-27,4.19828767082953e-25,TRUE
"ENSG00000126803.9",-2.23780209541106,4.47998748193948,132.231663549045,5.0492361088853e-27,4.86792263042987e-25,TRUE
"ENSG00000278535.5",-1.99992389461359,5.23151790203377,131.897478524346,5.75194976579558e-27,5.42217131255663e-25,TRUE
"ENSG00000116473.14",-1.08452495655665,6.4417991625496,131.420560307984,6.92840521304453e-27,6.48315328979446e-25,TRUE
"ENSG00000138796.17",-1.08867023331108,6.01784102289483,131.221303194459,7.48892819812588e-27,6.90609422096739e-25,TRUE
"ENSG00000171916.17",-3.13772246922279,2.90063188558908,131.016711184026,8.13444154655862e-27,7.44740310226655e-25,TRUE
"ENSG00000099875.15",-1.14697867884163,7.56235555895679,130.732532397856,9.06455928907593e-27,8.23968439377002e-25,TRUE
"ENSG00000184205.14",-1.59149725530244,4.29758891101585,130.532622500675,9.80136683673416e-27,8.78395734959711e-25,TRUE
"ENSG00000119938.9",-2.83384602420212,3.5335258004161,129.907083823704,1.25239046381531e-26,1.10680007239678e-24,TRUE
"ENSG00000100307.13",-1.68384813470457,4.79322389276867,129.37785476685,1.54015414084645e-26,1.34246586276794e-24,TRUE
"ENSG00000060566.14",-3.76320779151864,4.62499631984782,129.090045337189,1.72430616236584e-26,1.49275647770528e-24,TRUE
"ENSG00000013016.16",-1.9662431909998,4.23767691826541,128.867739050307,1.88107244925259e-26,1.60661261672406e-24,TRUE
"ENSG00000168447.11",-3.72490435646674,3.32651565707417,128.364992643144,2.29551638922059e-26,1.9346186469683e-24,TRUE
"ENSG00000128016.7",-1.70827920594353,8.68327147379385,128.250433168346,2.39652709910317e-26,2.00646078047282e-24,TRUE
"ENSG00000138166.6",-1.99387733401989,4.93214384579564,127.825898381651,2.83131654695719e-26,2.35498917493969e-24,TRUE
"ENSG00000187193.9",-2.17352109115781,3.72494343887717,127.441433668894,3.29392334329968e-26,2.70441732044076e-24,TRUE
"ENSG00000095303.17",-1.84187700270495,5.15128275530275,126.707224578632,4.39585298782082e-26,3.58600161044922e-24,TRUE
"ENSG00000084674.15",-4.79052958563067,7.05136218051501,126.434273734807,4.89460087069981e-26,3.96743252742202e-24,TRUE
"ENSG00000147394.18",-2.638704616015,5.92537468079049,126.262625590132,5.23697673877206e-26,4.20027682142894e-24,TRUE
"ENSG00000211611.2",-3.58159365619814,2.80196811148755,126.268685828746,5.24787061611819e-26,4.20027682142894e-24,TRUE
"ENSG00000165475.15",-1.51273508130648,5.33790534749771,125.67785663107,6.59452082805542e-26,5.18036247270576e-24,TRUE
"ENSG00000149577.16",-1.18648361301814,6.2574199895542,124.942554644861,8.81460776296662e-26,6.83992063362886e-24,TRUE
"ENSG00000187091.14",-1.41324904174,4.005621669216,123.610454318532,1.49270562268618e-25,1.137495314629e-23,TRUE
"ENSG00000166292.12",-2.92746804280823,2.35659119771065,123.608686652781,1.50169775622034e-25,1.13753605033691e-23,TRUE
"ENSG00000119508.18",-2.36566369960644,4.53262770709105,123.359977443551,1.64816068985194e-25,1.24109425674886e-23,TRUE
"ENSG00000126878.13",-2.41184775629205,4.09147069138816,123.254068012621,1.71896168242404e-25,1.28679449238402e-23,TRUE
"ENSG00000166347.19",-1.18181321471054,5.85582813285916,122.947000222872,1.94111494795319e-25,1.41969131193404e-23,TRUE
"ENSG00000105894.12",-2.27632469973018,3.54664834095064,122.753070553614,2.09673241939304e-25,1.52474381538262e-23,TRUE
"ENSG00000092841.19",-1.17491608892192,8.49114598071029,122.65658525869,2.17795447601197e-25,1.57480958305275e-23,TRUE
"ENSG00000125740.14",-2.82021935389359,6.85219258275628,122.213123550265,2.59684197237732e-25,1.85659612025133e-23,TRUE
"ENSG00000127951.8",-2.32941283226482,6.31002945946628,121.874219763816,2.97078274469323e-25,2.11207716251207e-23,TRUE
"ENSG00000168309.18",-2.29771534332192,3.42418730166962,121.342714315946,3.67030626806273e-25,2.59490653152035e-23,TRUE
"ENSG00000165474.8",-2.42823626429045,6.51492918576652,120.919389878099,4.34181432940127e-25,3.05270326828511e-23,TRUE
"ENSG00000153902.14",-2.10826291751398,2.25904535952209,120.5912569552,4.96712049043371e-25,3.47316348138788e-23,TRUE
"ENSG00000100842.13",-2.11408860817647,2.87408590033824,120.44858777127,5.2424479094704e-25,3.64564984130712e-23,TRUE
"ENSG00000189129.14",-1.95710800692628,2.43635705841434,120.158312457647,5.89372683472549e-25,4.03244987627509e-23,TRUE
"ENSG00000059728.11",-1.67312862544474,6.7035134558516,120.131134313735,5.94204740491066e-25,4.04376980079642e-23,TRUE
"ENSG00000124942.14",-1.50241114016654,9.85932627318578,120.080397469226,6.06336277275083e-25,4.10438056627804e-23,TRUE
"ENSG00000108602.18",-3.02328228526122,5.94517301862784,119.949992374263,6.38671654169472e-25,4.27775551103195e-23,TRUE
"ENSG00000160233.8",-1.73831508285321,3.64258619111372,119.856949865238,6.62925296443129e-25,4.41695671336925e-23,TRUE
"ENSG00000186009.5",-5.23967653692467,6.01100795316632,119.744085115524,6.9329426323407e-25,4.59524103849832e-23,TRUE
"ENSG00000211632.4",-3.13244036289389,2.28501178581371,119.724965274188,7.02831671712113e-25,4.63431909544474e-23,TRUE
"ENSG00000143878.10",-1.74755885524197,8.59522448007056,119.626961218087,7.26430472422866e-25,4.76523411961515e-23,TRUE
"ENSG00000166046.11",-1.45471693433795,3.55564574345789,119.382067527814,8.0111943436456e-25,5.2015540416956e-23,TRUE
"ENSG00000121671.12",-1.0722212870746,5.00892572798827,118.654815251094,1.07070762201447e-24,6.88172989785666e-23,TRUE
"ENSG00000135617.4",-1.1665736926088,3.68201652911662,118.563051894565,1.11084737624022e-24,7.09095805519266e-23,TRUE
"ENSG00000169814.16",-1.08672804404004,5.03618514331139,118.294041080028,1.23671640398934e-24,7.83007609809371e-23,TRUE
"ENSG00000100139.13",-1.28524697397704,6.02509357646888,118.086777567045,1.34354258238606e-24,8.42262211992362e-23,TRUE
"ENSG00000174944.9",-2.18794816258737,2.80712869690789,118.04509230279,1.36801587538908e-24,8.53400491676539e-23,TRUE
"ENSG00000102882.12",-1.14487784759027,7.18984552380825,117.804085057808,1.50435251115638e-24,9.26432657678804e-23,TRUE
"ENSG00000088256.9",-1.03699399873934,6.83010125745238,117.799810210724,1.50692723667698e-24,9.26432657678804e-23,TRUE
"ENSG00000102349.18",-2.03756347412902,2.78278740393313,117.539912151145,1.67421869591948e-24,1.02433207328227e-22,TRUE
"ENSG00000158055.16",-3.09591490439982,3.40577403079115,117.385647519443,1.77971690667941e-24,1.07850844544772e-22,TRUE
"ENSG00000134812.8",-4.88392821218594,6.53286187987349,117.086063444052,2.00525902719602e-24,1.19247319533162e-22,TRUE
"ENSG00000119138.4",-1.7199033562744,6.25100138732182,117.073248725367,2.01557648419648e-24,1.19303378315741e-22,TRUE
"ENSG00000164530.15",-3.39649775004554,3.54125923223762,117.045929631325,2.03906266767308e-24,1.20134775503739e-22,TRUE
"ENSG00000181513.15",-1.00632393957551,3.49587764324186,116.462483540728,2.57505539725042e-24,1.49635410892278e-22,TRUE
"ENSG00000178031.17",-1.94930204191779,3.14472360289494,115.787025215692,3.37764027116141e-24,1.92752690990135e-22,TRUE
"ENSG00000160703.16",-1.19386981601807,4.66307910402374,115.689616180979,3.51073018043215e-24,1.99453358375802e-22,TRUE
"ENSG00000120913.23",-1.40796483549524,4.38140469294294,115.473701334486,3.82877986952662e-24,2.14647808896898e-22,TRUE
"ENSG00000149294.17",-2.77705113208158,3.84851366728791,115.411000269009,3.92731345410176e-24,2.18248869069428e-22,TRUE
"ENSG00000092068.20",-1.77608872535496,5.90673382130931,115.379332641176,3.97672038880194e-24,2.20033668121276e-22,TRUE
"ENSG00000156381.9",-1.13459614689359,5.42296435576574,115.032721835024,4.57116563075387e-24,2.5182967020335e-22,TRUE
"ENSG00000165795.23",-1.44286938263055,5.65555158714007,114.937045070699,4.75044502044995e-24,2.60578290216578e-22,TRUE
"ENSG00000103034.14",-2.03135102884671,2.73761045223589,114.24219697961,6.29151080093363e-24,3.42161395096929e-22,TRUE
"ENSG00000157514.16",-1.71272083350097,6.63474834477132,114.097137208829,6.66081993018387e-24,3.60704657155404e-22,TRUE
"ENSG00000135821.19",-1.26800480785905,8.53345445782782,113.362224641642,8.95688157030293e-24,4.76925836249686e-22,TRUE
"ENSG00000165072.10",-3.02213663541801,3.15283142457032,113.33422036233,9.06845590646859e-24,4.80854874440497e-22,TRUE
"ENSG00000177606.8",-1.41064082188765,8.04057992321496,113.313589081305,9.13430455564028e-24,4.82336762552192e-22,TRUE
"ENSG00000122121.11",-3.39587474910528,4.52577281877535,112.898957386067,1.07987725601682e-23,5.65535718521399e-22,TRUE
"ENSG00000163687.14",-2.47891511743745,2.06158161541113,112.345989062407,1.3570649240023e-23,7.07787222248085e-22,TRUE
"ENSG00000113749.7",-1.86018010141653,2.89276723568351,112.257905984388,1.39996957087701e-23,7.27184194244114e-22,TRUE
"ENSG00000124762.14",-1.4059443257621,7.04856440111637,111.926560619709,1.59933397306275e-23,8.2069048956438e-22,TRUE
"ENSG00000133985.3",-2.27646867193035,4.42213567506314,111.404605527599,1.9753537718325e-23,9.89777051117059e-22,TRUE
"ENSG00000154734.16",-1.91257468620363,6.03847787112139,111.404403676239,1.97550975156163e-23,9.89777051117059e-22,TRUE
"ENSG00000185432.12",-1.62990794582113,6.18652605386577,111.385667509288,1.99054788216428e-23,9.93400484251868e-22,TRUE
"ENSG00000004799.8",-2.6371449564963,6.87534070390125,111.327087296487,2.03831206138235e-23,1.01326403488874e-21,TRUE
"ENSG00000197565.16",-2.94451316712316,3.628378806885,111.316924514213,2.0472466373282e-23,1.0137455527875e-21,TRUE
"ENSG00000154723.12",-1.09929143308412,6.24998705263919,111.200184642752,2.1457707987855e-23,1.05841392191257e-21,TRUE
"ENSG00000156299.13",-1.99393383654682,3.58808236905312,110.724541906698,2.60225364836646e-23,1.26882298578971e-21,TRUE
"ENSG00000161281.11",-1.85434823574424,2.89186169959725,110.36997151407,3.00624081941271e-23,1.46020689571932e-21,TRUE
"ENSG00000140416.23",-2.00803870263968,8.45638992076003,110.345013541307,3.0344526960135e-23,1.46830589389612e-21,TRUE
"ENSG00000167077.13",-1.96625637513197,2.34653635776378,110.300549703491,3.09823765531098e-23,1.49349137884423e-21,TRUE
"ENSG00000143409.15",-1.10419947702651,4.90969041742768,110.01416136136,3.47032257365249e-23,1.66027537865795e-21,TRUE
"ENSG00000197019.5",-1.18538532513286,4.20994973654459,109.946723880093,3.5666135522597e-23,1.69995221221187e-21,TRUE
"ENSG00000171346.16",-3.638372806735,5.57240778188595,109.914825064611,3.61308205496961e-23,1.71567471013221e-21,TRUE
"ENSG00000109906.14",-2.82526777422423,4.26884799366175,109.595858358243,4.1129978108803e-23,1.92433860813466e-21,TRUE
"ENSG00000116741.8",-1.84101264417073,5.75035840390642,109.534239327393,4.21682040939646e-23,1.9656870523802e-21,TRUE
"ENSG00000068976.14",-2.78630070123831,2.6288989922548,109.335546221913,4.5833003121915e-23,2.12872553915872e-21,TRUE
"ENSG00000170476.16",-2.62492374982585,4.91629856468674,109.090536999515,5.04989647934653e-23,2.33690845804233e-21,TRUE
"ENSG00000119950.21",-1.15064287118078,5.17982171567832,108.746083389454,5.80911221674713e-23,2.67850587211319e-21,TRUE
"ENSG00000117054.14",-1.03713626511851,5.42670696748584,108.440966973068,6.57693196749014e-23,3.02158975517255e-21,TRUE
"ENSG00000183111.12",-1.51905757483481,4.22161876793957,108.419034187309,6.63591939916898e-23,3.03772339114477e-21,TRUE
"ENSG00000167759.13",-4.31510680502275,5.27902067463909,107.940962263363,8.06205741474959e-23,3.65116521922076e-21,TRUE
"ENSG00000060762.19",-1.11787857073792,5.23344172939666,107.857177588272,8.34187667248476e-23,3.75119160897672e-21,TRUE
"ENSG00000211890.4",-3.31977781500401,9.48165614890881,107.604685817253,9.24592318289618e-23,4.14308515582876e-21,TRUE
"ENSG00000198624.13",-2.00670941069058,5.83128882640073,107.388886582117,1.0096247414605e-22,4.50824016134258e-21,TRUE
"ENSG00000140044.13",-1.13032084338519,4.52679601391355,107.201865554051,1.08965025458957e-22,4.84856263633107e-21,TRUE
"ENSG00000196482.18",-3.16388279309245,2.80061782735105,105.612908939719,2.09039870961673e-22,9.07932217699063e-21,TRUE
"ENSG00000136155.17",-4.19527107359782,4.98733078284376,105.465458064652,2.21536317191988e-22,9.58935772988175e-21,TRUE
"ENSG00000164039.15",-1.20974707908326,3.72000849110921,105.300582532806,2.37008234562694e-22,1.02242942137113e-20,TRUE
"ENSG00000166165.13",-2.40696697417511,7.25001214069077,105.266686033475,2.40293100720635e-22,1.03309797289554e-20,TRUE
"ENSG00000109107.14",-1.58780882295458,3.9177681323198,104.677744701005,3.05881263769219e-22,1.29754832090903e-20,TRUE
"ENSG00000125868.16",-1.33217164730943,8.8874034948388,104.666400016025,3.07279452559467e-22,1.29914894128631e-20,TRUE
"ENSG00000130830.15",-1.60134898214581,4.49687010727233,104.588907779209,3.17197096108951e-22,1.33663915400083e-20,TRUE
"ENSG00000069974.16",-1.21309486470995,5.59883258765842,104.417918759349,3.40231380237335e-22,1.42897179699681e-20,TRUE
"ENSG00000196839.13",-1.68755136541382,3.93035541208973,104.342844418874,3.50899988054832e-22,1.46893198946901e-20,TRUE
"ENSG00000178537.10",-1.14072764271634,4.21545220094712,104.226412851589,3.68032354298065e-22,1.53559991501547e-20,TRUE
"ENSG00000047346.12",-1.03358392949351,4.87139842480259,104.200514270554,3.71962591092129e-22,1.54188792646203e-20,TRUE
"ENSG00000106733.21",-1.0503369079476,3.92782116193466,104.08995527152,3.89252590601032e-22,1.60832093116517e-20,TRUE
"ENSG00000174808.12",-1.7202804566298,3.15666802889551,103.871802634421,4.25810939442806e-22,1.75367961661785e-20,TRUE
"ENSG00000124466.9",-3.44621059500188,5.47285809459957,103.558462537737,4.84123092220233e-22,1.9810130133745e-20,TRUE
"ENSG00000112425.16",-1.55274761476951,2.81186865825017,103.532570195784,4.89666394995749e-22,1.99727389189612e-20,TRUE
"ENSG00000119147.10",-3.58507012108782,4.22887130445654,103.334253819261,5.30929119054777e-22,2.1517847035322e-20,TRUE
"ENSG00000165140.11",-1.93274717921743,5.77209165275395,102.817295569174,6.56528297915281e-22,2.63332441237685e-20,TRUE
"ENSG00000072210.19",-1.1223442726398,6.55784446395275,102.52473391931,7.40502461075754e-22,2.94488572489064e-20,TRUE
"ENSG00000178585.15",-1.09266855939611,4.70183833985728,101.872678007309,9.68582627554432e-22,3.78103758228764e-20,TRUE
