"","GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","logFC_Cancer_vs_Normal","B","GeneName","ENTREZID"
"1569428_at","PYM1",-2.75240491,6.075837075,-6.2309317958096,4.03611377101379e-06,0.00301395161337859,2.75240491,4.42872420802952,"PYM homolog 1, exon junction complex associated factor","84305"
"202404_s_at","COL1A2",2.55481565,12.933290675,6.21938539244289,4.1396127260768e-06,0.00301777767730999,-2.55481565,4.40531681232602,"collagen type I alpha 2 chain","1278"
"227742_at","CLIC6",-4.21773706,10.80355552,-6.20819530234666,4.24251675581136e-06,0.00305210004768403,4.21773706,4.38261351383953,"chloride intracellular channel 6","54102"
"1554182_at","TRIM74",-3.17251504,7.95010658,-6.18386121477459,4.47544887239456e-06,0.00310879346416977,3.17251504,4.33318090198229,"tripartite motif containing 74","378108"
"209605_at","TST",-1.48343355,12.241632075,-6.18028196026374,4.51080080206152e-06,0.00310879346416977,1.48343355,4.32590283107677,"thiosulfate sulfurtransferase","7263"
"238783_at","TMEM161B",-1.3752484,8.8767713,-6.17153415024941,4.59841241225484e-06,0.00310879346416977,1.3752484,4.30810732908047,"transmembrane protein 161B","153396"
"227948_at","FGD4",-1.8295716,10.9686182,-6.17088310146806,4.60500220795365e-06,0.00310879346416977,1.8295716,4.3067824782362,"FYVE, RhoGEF and PH domain containing 4","121512"
"222548_s_at","MAP4K4",1.35163719,8.463643505,6.17067369471938,4.6071238422867e-06,0.00310879346416977,-1.35163719,4.30635633345865,"mitogen-activated protein kinase kinase kinase kinase 4","9448"
"205913_at","PLIN1",-2.61582916,5.00799273,-6.16524473084659,4.66247945243569e-06,0.00310879346416977,2.61582916,4.29530616619644,"perilipin 1","5346"
"241780_at","CDH11",1.53116381,6.434095445,6.15973030377833,4.71940498334733e-06,0.0031088369574038,-1.53116381,4.28407776598316,"cadherin 11","1009"
"212353_at","SULF1",3.42719155,10.492183075,6.15144565753108,4.80627050241333e-06,0.00312836713951725,-3.42719155,4.2672005856271,"sulfatase 1","23213"
"226594_at","ENTPD5",-1.96555845,10.658873025,-6.13976285233669,4.93156078992316e-06,0.00317215395516528,1.96555845,4.24338430336726,"ectonucleoside triphosphate diphosphohydrolase 5 (inactive)","957"
"237724_at","MARCHF10",-1.9834143,2.5919839,-6.11979154359634,5.1535500433303e-06,0.0031995806185581,1.9834143,4.20262669883153,"membrane associated ring-CH-type finger 10","162333"
"242269_at","PRDM16-DT",-2.74006436,7.64773061,-6.11945198879946,5.15741165838363e-06,0.0031995806185581,2.74006436,4.20193324745885,"PRDM16 divergent transcript","440556"
"212448_at","NEDD4L",-1.75074805,9.575657975,-6.11235740917143,5.23877737104164e-06,0.0031995806185581,1.75074805,4.18744073053636,"NEDD4 like E3 ubiquitin protein ligase","23327"
"235591_at","SSTR1",-3.58786005,9.666606575,-6.10994018805259,5.2667993721121e-06,0.0031995806185581,3.58786005,4.18250131665799,"somatostatin receptor 1","6751"
"229499_at","CAPN13",-3.08749291,7.861758145,-6.09777867392804,5.4101326477429e-06,0.0032253090028953,3.08749291,4.15763773265942,"calpain 13","92291"
"218404_at","SNX10",1.6890116,9.7951962,6.09519520445373,5.44109234806826e-06,0.0032253090028953,-1.6890116,4.15235329774657,"sorting nexin 10","29887"
"221730_at","COL5A2",1.98688285,10.805358175,6.09146439457221,5.48612230945154e-06,0.0032253090028953,-1.98688285,4.14472035476496,"collagen type V alpha 2 chain","1290"
"228568_at","MYZAP",-1.50975615,9.807694075,-6.07767646954728,5.65587999640327e-06,0.00327071134731215,1.50975615,4.11649449126423,"myocardial zonula adherens protein","100820829"
"231766_s_at","COL12A1",2.84210159,8.256678475,6.07551375851103,5.68299182431923e-06,0.00327071134731215,-2.84210159,4.11206470733084,"collagen type XII alpha 1 chain","1303"
"212551_at","CAP2",2.21406463,7.325681215,6.06119843034299,5.86583997285851e-06,0.00328450013323489,-2.21406463,4.08272686391429,"cyclase associated actin cytoskeleton regulatory protein 2","10486"
"238205_at","DCAF12L1",-3.32918927,5.448802315,-6.05793474966218,5.90836394007803e-06,0.00328450013323489,3.32918927,4.07603429184172,"DDB1 and CUL4 associated factor 12 like 1","139170"
"238681_at","GDPD1",-1.61112267,9.248658415,-6.05439887352054,5.95479110530834e-06,0.00328450013323489,1.61112267,4.06878188377926,"glycerophosphodiester phosphodiesterase domain containing 1","284161"
"223753_s_at","CFC1",-2.75134207,5.984781995,-6.05266915389693,5.97763886632056e-06,0.00328450013323489,2.75134207,4.06523343848863,"cryptic, EGF-CFC family member 1","55997"
"213869_x_at","THY1",2.09049035,9.032489685,6.05043247929087,6.00731620161845e-06,0.00328450013323489,-2.09049035,4.06064438280622,"Thy-1 cell surface antigen","7070"
"224950_at","PTGFRN",1.24027073,8.916110135,6.04276034085357,6.1102660806318e-06,0.00329106473378715,-1.24027073,4.04489795746099,"prostaglandin F2 receptor inhibitor","5738"
"225681_at","CTHRC1",2.8671448,11.5532596,6.0365804678019,6.19450522721284e-06,0.00329106473378715,-2.8671448,4.03220836989393,"collagen triple helix repeat containing 1","115908"
"235521_at","HOXA3",1.4799522,9.5359213,6.03587583067085,6.20418555796147e-06,0.00329106473378715,-1.4799522,4.03076115199767,"homeobox A3","3200"
"207173_x_at","CDH11",1.81315295,11.252214175,6.03182801001296,6.26009569847031e-06,0.00329106473378715,-1.81315295,4.02244621566702,"cadherin 11","1009"
"208636_at","ACTN1",1.30339085,12.677380075,6.00563345450438,6.63460354494451e-06,0.0033330005218539,-1.30339085,3.96858351452395,"actinin alpha 1","87"
"241436_at","SCNN1G",-5.306967048,5.789625116,-6.00544534102466,6.63737447729705e-06,0.0033330005218539,5.306967048,3.9681963647071,"sodium channel epithelial 1 subunit gamma","6340"
"204361_s_at","SKAP2",1.3420065,9.12082245,5.99607689303104,6.7768830110622e-06,0.0033330005218539,-1.3420065,3.94890936416146,"src kinase associated phosphoprotein 2","8935"
"235821_at","CCN4",2.42036024,6.95642565,5.99570453815847,6.78248952084302e-06,0.0033330005218539,-2.42036024,3.94814254230388,"cellular communication network factor 4","8840"
"225354_s_at","SH3BGRL2",-1.7404764,11.1327525,-5.98837175528649,6.89387169010024e-06,0.0033330005218539,1.7404764,3.93303766726622,"SH3 domain binding glutamate rich protein like 2","83699"
